GCF_900113885.1	0.0816
GCF_900114695.1	0.4178
GCF_900116885.1	0.1733
GCF_900119125.1	0.1613
GCF_900156585.1	0.6152
GCF_900167885.1	0.2444
GCF_900176455.1	0.1415
GCF_900186885.1	0.0879
GCF_900187205.1	0.2275
GCF_900196745.1	0.2584
GCF_900196925.1	0.3589
GCF_900198675.1	0.1077
GCF_900407595.1	0.1726
GCF_900445455.1	0.0886
GCF_900447255.1	0.2009
GCF_900452475.1	0.1637
GCF_900452855.1	0.3082
GCF_900482865.1	0.3246
GCF_900591185.1	0.2724
GCF_900602135.1	0.404
GCF_900610765.1	0.3294
GCF_900637125.1	0.3259
GCF_900638215.1	0.1761
GCF_900640185.1	0.3063
GCF_900699155.1	0.3018
GCF_900987025.1	0.2157
GCF_901446615.1	0.2588
GCF_901542375.1	0.2642
GCF_901553755.1	0.1565
GCF_902162205.1	0.1159
GCF_902165845.1	0.1477
GCF_902170595.1	0.1078
GCF_902170625.1	0.2251
GCF_902312335.1	0.1445
GCF_902362465.1	0.3786
GCF_902365055.1	0.3596
GCF_902374635.1	0.3252
GCF_902375415.1	0.3242
GCF_902375465.1	0.3717
GCF_902375645.1	0.3852
GCF_902375985.1	0.5033
GCF_902376195.1	0.1007
GCF_902385705.1	0.3671
GCF_902460585.1	0.2832
GCF_902460615.1	0.4848
GCF_902460785.1	0.2329
GCF_902498765.1	0.2083
GCF_902499305.1	0.3354
GCF_902501475.1	0.1105
GCF_902506355.1	0.1668
GCF_902726605.1	0.1582
GCF_902825125.1	0.1842
GCF_902825395.1	0.2692
GCF_902829585.1	0.3566
GCF_902860065.1	0.1447
GCF_903469655.1	0.3045
GCF_904373195.1	0.2959
GCF_904423825.1	0.4337
GCF_904848685.1	0.2518
GCF_905219505.1	0.2657
GCF_905400345.1	0.2308
